trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
7197,False,"{'a': 0.7, 'e': 0.0007461373191289059}",20,10,17.798849978921407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7198,False,"{'a': 0.7, 'e': 0.0007453911818097771}",35,25,18.52238296167758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7199,False,"{'a': 0.7, 'e': 0.0007446457906279672}",25,11,22.981163771305777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7200,False,"{'a': 0.7, 'e': 0.0007439011448373393}",20,3,29.17536826873362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7201,False,"{'a': 0.7, 'e': 0.000743157243692502}",25,11,26.755822191191903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7202,False,"{'a': 0.7, 'e': 0.0007424140864488094}",30,12,32.70870963702349,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7203,False,"{'a': 0.7, 'e': 0.0007416716723623606}",35,13,38.03916394876642,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7204,False,"{'a': 0.7, 'e': 0.0007409300006899983}",20,16,8.825510306151997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7205,False,"{'a': 0.7, 'e': 0.0007401890706893083}",30,8,37.89562806719232,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7206,False,"{'a': 0.7, 'e': 0.000739448881618619}",20,6,25.754360103521076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7207,False,"{'a': 0.7, 'e': 0.0007387094327370004}",20,5,24.468831482056608,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7208,False,"{'a': 0.7, 'e': 0.0007379707233042634}",25,7,36.42299399287702,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7209,False,"{'a': 0.7, 'e': 0.0007372327525809591}",20,9,19.351516089648403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7210,False,"{'a': 0.7, 'e': 0.0007364955198283781}",25,20,9.662883793237098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7211,False,"{'a': 0.7, 'e': 0.0007357590243085497}",20,12,15.20804851002306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7212,False,"{'a': 0.7, 'e': 0.0007350232652842412}",20,13,13.045615715556304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7213,False,"{'a': 0.7, 'e': 0.000734288242018957}",25,15,18.672742355703928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7214,False,"{'a': 0.7, 'e': 0.000733553953776938}",35,15,31.017983847966487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7215,False,"{'a': 0.7, 'e': 0.000732820399823161}",30,17,28.100278983528707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7216,False,"{'a': 0.7, 'e': 0.000732087579423338}",20,11,18.01873129390946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7217,False,"{'a': 0.7, 'e': 0.0007313554918439146}",20,10,22.172183403106988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7218,False,"{'a': 0.7, 'e': 0.0007306241363520706}",25,14,19.210369568498937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7219,False,"{'a': 0.7, 'e': 0.0007298935122157186}",25,7,27.390002692193,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7220,False,"{'a': 0.7, 'e': 0.0007291636187035028}",20,12,13.784495121710489,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7221,False,"{'a': 0.7, 'e': 0.0007284344550847994}",25,14,18.263984128766957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7222,False,"{'a': 0.7, 'e': 0.0007277060206297146}",20,13,12.868661938698033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7223,False,"{'a': 0.7, 'e': 0.0007269783146090849}",25,18,13.457734615698131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7224,False,"{'a': 0.7, 'e': 0.0007262513362944758}",25,13,26.21602506682042,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7225,False,"{'a': 0.7, 'e': 0.0007255250849581813}",30,18,20.596871078872358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7226,False,"{'a': 0.7, 'e': 0.0007247995598732231}",20,10,16.305935129611633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7227,False,"{'a': 0.7, 'e': 0.0007240747603133498}",20,7,23.02046261566528,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7228,False,"{'a': 0.7, 'e': 0.0007233506855530365}",20,6,23.763444601192067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7229,False,"{'a': 0.7, 'e': 0.0007226273348674835}",20,13,15.42579531126933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7230,False,"{'a': 0.7, 'e': 0.000721904707532616}",25,15,19.138335081867947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7231,False,"{'a': 0.7, 'e': 0.0007211828028250834}",30,18,25.653653540288737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7232,False,"{'a': 0.7, 'e': 0.0007204616200222583}",25,18,14.086005845082394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7233,False,"{'a': 0.7, 'e': 0.0007197411584022361}",20,13,12.202731659216225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7234,False,"{'a': 0.7, 'e': 0.0007190214172438338}",30,13,32.20251540856963,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7235,False,"{'a': 0.7, 'e': 0.00071830239582659}",20,7,24.67885094785825,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7236,False,"{'a': 0.7, 'e': 0.0007175840934307634}",20,9,21.50137632186534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7237,False,"{'a': 0.7, 'e': 0.0007168665093373326}",30,16,26.41953215941827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7238,False,"{'a': 0.7, 'e': 0.0007161496428279953}",30,3,48.040463316061036,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
7239,False,"{'a': 0.7, 'e': 0.0007154334931851673}",25,16,15.540787245334256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7240,False,"{'a': 0.7, 'e': 0.0007147180596919821}",20,14,12.891073619178446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7241,False,"{'a': 0.7, 'e': 0.0007140033416322901}",20,8,20.921448644703766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7242,False,"{'a': 0.7, 'e': 0.0007132893382906578}",25,3,40.49279273520297,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7243,False,"{'a': 0.7, 'e': 0.0007125760489523671}",30,19,21.811078358290096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7244,False,"{'a': 0.7, 'e': 0.0007118634729034149}",25,11,21.710603874478124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7245,False,"{'a': 0.7, 'e': 0.0007111516094305114}",25,8,32.157367545722714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7246,False,"{'a': 0.7, 'e': 0.0007104404578210809}",20,10,19.145840713688898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7247,False,"{'a': 0.7, 'e': 0.0007097300173632598}",20,15,9.75529033314786,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7248,False,"{'a': 0.7, 'e': 0.0007090202873458965}",20,10,14.770234459797727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7249,False,"{'a': 0.7, 'e': 0.0007083112670585506}",25,11,27.096532901302076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7250,False,"{'a': 0.7, 'e': 0.0007076029557914921}",25,19,10.542541751990232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7251,False,"{'a': 0.7, 'e': 0.0007068953528357007}",20,7,26.805027575668504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7252,False,"{'a': 0.7, 'e': 0.0007061884574828649}",25,15,20.31711390446478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7253,False,"{'a': 0.7, 'e': 0.0007054822690253821}",25,11,25.822090138358515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7254,False,"{'a': 0.7, 'e': 0.0007047767867563566}",20,8,20.29404114625217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7255,False,"{'a': 0.7, 'e': 0.0007040720099696003}",20,9,21.607266195439173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7256,False,"{'a': 0.7, 'e': 0.0007033679379596307}",20,10,20.799001351771693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7257,False,"{'a': 0.7, 'e': 0.0007026645700216711}",30,12,30.64724543612563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7258,False,"{'a': 0.7, 'e': 0.0007019619054516494}",20,8,21.541386449768034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7259,False,"{'a': 0.7, 'e': 0.0007012599435461977}",25,3,34.75982341480069,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7260,False,"{'a': 0.7, 'e': 0.0007005586836026516}",35,12,48.60938144181946,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
7261,False,"{'a': 0.7, 'e': 0.0006998581249190489}",20,14,9.837522164898155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7262,False,"{'a': 0.7, 'e': 0.0006991582667941298}",20,16,7.3147036915167485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7263,False,"{'a': 0.7, 'e': 0.0006984591085273357}",25,15,20.747062786103534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7264,False,"{'a': 0.7, 'e': 0.0006977606494188084}",35,9,48.14758404111834,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
7265,False,"{'a': 0.7, 'e': 0.0006970628887693896}",25,17,13.227976251648498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7266,False,"{'a': 0.7, 'e': 0.0006963658258806202}",35,21,26.310194314952472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7267,False,"{'a': 0.7, 'e': 0.0006956694600547395}",20,8,20.17718577117213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7268,False,"{'a': 0.7, 'e': 0.0006949737905946849}",25,11,23.577236037590684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7269,False,"{'a': 0.7, 'e': 0.0006942788168040902}",20,12,15.408509840654048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7270,False,"{'a': 0.7, 'e': 0.000693584537987286}",20,16,4.868303019663005,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7271,False,"{'a': 0.7, 'e': 0.0006928909534492987}",20,2,31.907663864159684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7272,False,"{'a': 0.7, 'e': 0.0006921980624958495}",20,0,31.475789352448626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7273,False,"{'a': 0.7, 'e': 0.0006915058644333536}",25,17,16.271973820082554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7274,False,"{'a': 0.7, 'e': 0.0006908143585689202}",20,15,7.758467420696258,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7275,False,"{'a': 0.7, 'e': 0.0006901235442103513}",25,18,12.723152759526668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7276,False,"{'a': 0.7, 'e': 0.000689433420666141}",20,6,27.329815079326412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7277,False,"{'a': 0.7, 'e': 0.0006887439872454748}",35,8,45.114637532381366,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
7278,False,"{'a': 0.7, 'e': 0.0006880552432582293}",20,15,9.05872933526079,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7279,False,"{'a': 0.7, 'e': 0.0006873671880149711}",25,15,16.818828609272437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7280,False,"{'a': 0.7, 'e': 0.0006866798208269561}",20,0,32.330935557830756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7281,False,"{'a': 0.7, 'e': 0.0006859931410061292}",30,22,13.827181525267964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7282,False,"{'a': 0.7, 'e': 0.000685307147865123}",25,17,16.73074900900269,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7283,False,"{'a': 0.7, 'e': 0.0006846218407172579}",30,17,25.677233629971084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7284,False,"{'a': 0.7, 'e': 0.0006839372188765407}",20,14,11.554909014105581,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7285,False,"{'a': 0.7, 'e': 0.0006832532816576642}",30,14,30.88061771816271,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7286,False,"{'a': 0.7, 'e': 0.0006825700283760065}",30,8,37.085507257824375,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7287,False,"{'a': 0.7, 'e': 0.0006818874583476305}",25,14,20.5743267627046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7288,False,"{'a': 0.7, 'e': 0.0006812055708892828}",20,12,14.04743061257614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7289,False,"{'a': 0.7, 'e': 0.0006805243653183935}",35,26,18.927832199183776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7290,False,"{'a': 0.7, 'e': 0.0006798438409530752}",30,23,10.303229593991654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7291,False,"{'a': 0.7, 'e': 0.0006791639971121221}",25,13,20.563293322795314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7292,False,"{'a': 0.7, 'e': 0.00067848483311501}",25,17,15.536976198826576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7293,False,"{'a': 0.7, 'e': 0.000677806348281895}",25,7,31.42058381679097,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7294,False,"{'a': 0.7, 'e': 0.000677128541933613}",30,22,15.875435241232246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7295,False,"{'a': 0.7, 'e': 0.0006764514133916795}",25,13,25.691475666595416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7296,False,"{'a': 0.7, 'e': 0.0006757749619782878}",20,8,18.722718938489116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7297,False,"{'a': 0.7, 'e': 0.0006750991870163095}",35,22,25.216338122372477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7298,False,"{'a': 0.7, 'e': 0.0006744240878292932}",25,11,24.883589579526014,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7299,False,"{'a': 0.7, 'e': 0.0006737496637414639}",20,8,21.967992280679688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7300,False,"{'a': 0.7, 'e': 0.0006730759140777225}",20,8,24.72026439483275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7301,False,"{'a': 0.7, 'e': 0.0006724028381636447}",20,15,11.379111370174746,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7302,False,"{'a': 0.7, 'e': 0.000671730435325481}",25,16,15.878166850325034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7303,False,"{'a': 0.7, 'e': 0.0006710587048901556}",20,12,14.53185681836201,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7304,False,"{'a': 0.7, 'e': 0.0006703876461852654}",30,13,35.9924993776126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7305,False,"{'a': 0.7, 'e': 0.0006697172585390801}",20,8,22.421734975873147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7306,False,"{'a': 0.7, 'e': 0.0006690475412805411}",25,10,29.17163933704481,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7307,False,"{'a': 0.7, 'e': 0.0006683784937392605}",30,12,32.829447083155856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7308,False,"{'a': 0.7, 'e': 0.0006677101152455212}",20,11,18.870920892618305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7309,False,"{'a': 0.7, 'e': 0.0006670424051302757}",30,16,27.665337272545017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7310,False,"{'a': 0.7, 'e': 0.0006663753627251455}",30,17,28.129938145925653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7311,False,"{'a': 0.7, 'e': 0.0006657089873624203}",20,14,12.31501812918466,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7312,False,"{'a': 0.7, 'e': 0.0006650432783750579}",25,8,28.44318844672293,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7313,False,"{'a': 0.7, 'e': 0.0006643782350966829}",30,6,37.932656861658465,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
7314,False,"{'a': 0.7, 'e': 0.0006637138568615862}",25,12,25.588391093024857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7315,False,"{'a': 0.7, 'e': 0.0006630501430047246}",20,9,24.726854775967798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7316,False,"{'a': 0.7, 'e': 0.0006623870928617199}",30,12,37.042346423137516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7317,False,"{'a': 0.7, 'e': 0.0006617247057688581}",30,24,11.90996165453654,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7318,False,"{'a': 0.7, 'e': 0.0006610629810630893}",30,22,15.744257383247495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7319,False,"{'a': 0.7, 'e': 0.0006604019180820262}",30,22,17.698545873131675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7320,False,"{'a': 0.7, 'e': 0.0006597415161639442}",25,8,30.028068356423553,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7321,False,"{'a': 0.7, 'e': 0.0006590817746477802}",25,11,24.22968141721716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7322,False,"{'a': 0.7, 'e': 0.0006584226928731324}",30,20,18.759015687318204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7323,False,"{'a': 0.7, 'e': 0.0006577642701802593}",20,14,14.43640798773804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7324,False,"{'a': 0.7, 'e': 0.000657106505910079}",30,16,25.315431599336407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7325,False,"{'a': 0.7, 'e': 0.000656449399404169}",25,13,20.520110740549416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7326,False,"{'a': 0.7, 'e': 0.0006557929500047648}",30,8,43.62535660545788,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7327,False,"{'a': 0.7, 'e': 0.00065513715705476}",35,21,25.930809166600724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7328,False,"{'a': 0.7, 'e': 0.0006544820198977053}",25,17,19.101477934432463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7329,False,"{'a': 0.7, 'e': 0.0006538275378778076}",25,14,21.884353981955392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7330,False,"{'a': 0.7, 'e': 0.0006531737103399297}",20,15,9.548547401175234,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7331,False,"{'a': 0.7, 'e': 0.0006525205366295898}",20,6,26.175199786551207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7332,False,"{'a': 0.7, 'e': 0.0006518680160929602}",30,24,11.956060990248051,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7333,False,"{'a': 0.7, 'e': 0.0006512161480768673}",20,10,18.064447798583366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7334,False,"{'a': 0.7, 'e': 0.0006505649319287904}",20,14,10.722233107003158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7335,False,"{'a': 0.7, 'e': 0.0006499143669968616}",25,12,22.50351786673855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7336,False,"{'a': 0.7, 'e': 0.0006492644526298648}",20,15,10.049530377253229,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7337,False,"{'a': 0.7, 'e': 0.0006486151881772348}",20,6,24.11239148217805,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7338,False,"{'a': 0.7, 'e': 0.0006479665729890576}",35,15,42.16138922608391,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7339,False,"{'a': 0.7, 'e': 0.0006473186064160686}",25,13,23.743466637634132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7340,False,"{'a': 0.7, 'e': 0.0006466712878096526}",20,8,21.707773404062436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7341,False,"{'a': 0.7, 'e': 0.0006460246165218428}",25,7,33.57950811775881,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7342,False,"{'a': 0.7, 'e': 0.000645378591905321}",35,21,26.729133059396204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7343,False,"{'a': 0.7, 'e': 0.0006447332133134157}",30,11,30.778892660584745,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
7344,False,"{'a': 0.7, 'e': 0.0006440884801001023}",25,8,31.545201054462364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7345,False,"{'a': 0.7, 'e': 0.0006434443916200022}",25,13,21.59206947776879,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7346,False,"{'a': 0.7, 'e': 0.0006428009472283821}",25,16,15.146320716897677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7347,False,"{'a': 0.7, 'e': 0.0006421581462811538}",20,15,9.005666335987485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7348,False,"{'a': 0.7, 'e': 0.0006415159881348726}",30,15,27.73651323803629,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7349,False,"{'a': 0.7, 'e': 0.0006408744721467378}",25,5,39.19217643666731,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7350,False,"{'a': 0.7, 'e': 0.0006402335976745911}",20,8,23.258130167738358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7351,False,"{'a': 0.7, 'e': 0.0006395933640769164}",30,18,17.79228359873962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7352,False,"{'a': 0.7, 'e': 0.0006389537707128395}",20,15,10.272749694186771,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7353,False,"{'a': 0.7, 'e': 0.0006383148169421266}",25,11,25.522174484893142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7354,False,"{'a': 0.7, 'e': 0.0006376765021251845}",25,14,22.22645739300287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7355,False,"{'a': 0.7, 'e': 0.0006370388256230593}",20,6,27.8009779856567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7356,False,"{'a': 0.7, 'e': 0.0006364017867974363}",30,16,25.829018151525247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7357,False,"{'a': 0.7, 'e': 0.0006357653850106389}",20,9,18.775895892430853,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7358,False,"{'a': 0.7, 'e': 0.0006351296196256283}",25,14,23.642625816767904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7359,False,"{'a': 0.7, 'e': 0.0006344944900060026}",30,17,24.116614643947585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7360,False,"{'a': 0.7, 'e': 0.0006338599955159966}",25,8,28.16363050546988,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7361,False,"{'a': 0.7, 'e': 0.0006332261355204807}",25,16,15.368194168067019,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7362,False,"{'a': 0.7, 'e': 0.0006325929093849601}",25,0,43.00467901412075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7363,False,"{'a': 0.7, 'e': 0.0006319603164755751}",20,13,12.231244598563865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7364,False,"{'a': 0.7, 'e': 0.0006313283561590996}",20,9,20.86943154909951,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7365,False,"{'a': 0.7, 'e': 0.0006306970278029404}",25,8,32.309018748028485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7366,False,"{'a': 0.7, 'e': 0.0006300663307751375}",25,12,21.215842120563696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7367,False,"{'a': 0.7, 'e': 0.0006294362644443624}",20,9,21.624143244372807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7368,False,"{'a': 0.7, 'e': 0.0006288068281799181}",20,12,13.518647789574704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7369,False,"{'a': 0.7, 'e': 0.0006281780213517382}",35,23,20.48811161251918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7370,False,"{'a': 0.7, 'e': 0.0006275498433303864}",20,2,27.82327474793258,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7371,False,"{'a': 0.7, 'e': 0.000626922293487056}",30,16,28.68755826639855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7372,False,"{'a': 0.7, 'e': 0.000626295371193569}",25,16,19.054929301511443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7373,False,"{'a': 0.7, 'e': 0.0006256690758223754}",20,10,20.853202297621507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7374,False,"{'a': 0.7, 'e': 0.000625043406746553}",20,13,12.874850482978557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7375,False,"{'a': 0.7, 'e': 0.0006244183633398064}",20,6,26.338927167268547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7376,False,"{'a': 0.7, 'e': 0.0006237939449764666}",20,6,24.46915441009072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7377,False,"{'a': 0.7, 'e': 0.0006231701510314902}",25,20,8.754654713930245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
